134,Ausejo de la Sierra,41.89462,-2.37394
135,Autilla del Pino,41.99207,-4.63393
136,Autillo de Campos,42.08725,-4.83376
137,Aveinte,40.78227,-4.83649
138,Avellaneda,40.38909,-5.38811
139,Avellanosa de Muñó,41.98349,-3.82553
140,Ayllón,41.41899,-3.37537
141,Ayoó de Vidriales,42.13042,-6.0655
142,Ayuela,42.62618,-4.65979
143,Ágreda,41.85588,-1.92244
144,Ávila,40.65724,-4.69951
145,Bañobárez,40.84825,-6.61311
146,Baños de Valdearados,41.7701,-3.55589
147,Bañuelos de Bureba,42.50258,-3.27957
148,Babilafuente,40.97704,-5.42554
149,Bahabón,41.48141,-4.27941
150,Bahabón de Esgueva,41.86162,-3.7298
151,Balboa,42.70608,-6.92222
152,Baltanás,41.93775,-4.24656
153,Baquerín de Campos,42.016,-4.78185
154,Barbadillo de Herreros,42.14974,-3.17702
155,Barbadillo del Mercado,42.03858,-3.35669
156,Barbadillo del Pez,42.11879,-3.22803
157,Barbalos,40.67678,-5.94258
158,Barbolla,41.32567,-3.67361
159,Barca,41.4549,-2.62217
