133,Rozas de Puerto Real,40.31667,-4.48333
134,Salamanca,40.42972,-3.67975
135,San Agustín del Guadalix,40.67882,-3.61639
136,San Blas-Canillejas,40.43893,-3.61537
137,San Fernando de Henares,40.42386,-3.53261
138,San Lorenzo de El Escorial,40.59144,-4.14738
139,San Martín de la Vega,40.20735,-3.57063
140,San Martín de Valdeiglesias,40.36185,-4.39831
141,San Sebastián de los Reyes,40.55555,-3.62733
142,Santa María de la Alameda,40.59492,-4.25772
143,Santorcaz,40.47176,-3.23462
144,Serranillos del Valle,40.20211,-3.88187
145,Sevilla La Nueva,40.34775,-4.02727
146,Talamanca de Jarama,40.74325,-3.50889
147,Tetuán de las Victorias,40.45975,-3.6975
148,Tielmes,40.24652,-3.31461
149,Titulcia,40.13537,-3.56763
150,Torrejón de Ardoz,40.45535,-3.46973
151,Torrejón de la Calzada,40.19886,-3.797
152,Torrejón de Velasco,40.18746,-3.77681
153,Torrelaguna,40.82764,-3.53683
154,Torrelodones,40.57654,-3.92658
155,Torremocha de Jarama,40.84148,-3.49666
156,Torres de la Alameda,40.40264,-3.35767
157,Tres Cantos,40.60092,-3.70806
158,Usera,40.38866,-3.70035
159,Valdaracete,40.2077,-3.19101
160,Valdeavero,40.6298,-3.33001
161,Valdemanco,40.87039,-3.65873
162,Valdemaqueda,40.51201,-4.29722
163,Valdemorillo,40.50064,-4.0671
164,Valdemoro,40.19081,-3.67887
165,Valdeolmos,40.63708,-3.45064
166,Valdepiélagos,40.75842,-3.46163
167,Valdetorres de Jarama,40.69366,-3.51156
168,Valdilecha,40.2953,-3.30233
169,Valverde de Alcalá,40.41667,-3.29631
170,Velilla de San Antonio,40.36516,-3.48484
171,Venturada,40.79717,-3.61974
172,Vicálvaro,40.4,-3.6
173,Villa de Vallecas,40.36695,-3.60146
174,Villa del Prado,40.27852,-4.30534
175,Villaconejos,40.10139,-3.48258
176,Villalbilla,40.43044,-3.29904
177,Villamanrique de Tajo,40.06617,-3.23668
178,Villamanta,40.29858,-4.1088
179,Villamantilla,40.33846,-4.12986
180,Villanueva de la Cañada,40.44689,-4.00428
181,Villanueva de Perales,40.34541,-4.09891
182,Villanueva del Pardillo,40.49014,-3.96383
183,Villar del Olmo,40.33468,-3.23399
184,Villarejo de Salvanés,40.16663,-3.27277
185,Villaverde,40.35,-3.7
186,Villaviciosa de Odón,40.3581,-3.9043
187,Villavieja del Lozoya,41.00396,-3.6687
188,Zarzalejo,40.54811,-4.18176
