142,Bollullos de la Mitación,37.34014,-6.13719
143,Bollullos par del Condado,37.34127,-6.5397
144,Bonares,37.32423,-6.68073
145,Bormujos,37.37358,-6.07233
146,Bornos,36.81677,-5.74448
147,Brenes,37.54944,-5.87139
148,Bubión,36.949,-3.35615
149,Bujalance,37.89556,-4.38074
150,Burguillos,37.5844,-5.96654
151,Busquístar,36.93796,-3.29444
152,Cañada Rosal,37.59924,-5.21016
153,Cañaveral de León,38.01667,-6.51667
154,Cañete de las Torres,37.86717,-4.31835
155,Cañete la Real,36.95154,-5.0244
156,Cabezas Rubias,37.7266,-7.08738
157,Cabra,37.47249,-4.44206
158,Cabra del Santo Cristo,37.70379,-3.28765
159,Cadiz,36.52672,-6.2891
160,Cala,37.96667,-6.31667
161,Calañas,37.65568,-6.8805
162,Calicasas,37.2713,-3.61345
163,Camas,37.40202,-6.03314
164,Cambil,37.67934,-3.56537
165,Campiña,38.21896,-2.98069
166,Campillo de Arenas,37.55535,-3.63552
167,Campillos,37.04826,-4.86308
168,Campotéjar,37.48235,-3.61771
169,Canena,38.0493,-3.4831
170,Caniles,37.43671,-2.72482
171,Canillas de Aceituno,36.87303,-4.08254
172,Canillas de Albaida,36.84665,-3.98678
173,Canjáyar,37.00959,-2.73943
174,Cantillana,37.61032,-5.82472
175,Cantoria,37.35146,-2.19209
176,Capileira,36.96148,-3.35864
177,Carataunas,36.92204,-3.40834
178,Carboneras,36.99666,-1.89651
179,Carboneros,38.22958,-3.63139
180,Carcabuey,37.4442,-4.27471
181,Cardeña,38.27023,-4.32358
182,Carmona,37.47125,-5.64608
183,Carratraca,36.8529,-4.81998
184,Carrión de los Céspedes,37.37007,-6.32923
185,Cartajima,36.64548,-5.1541
186,Cartaya,37.28114,-7.15071
187,Casabermeja,36.8926,-4.42938
188,Casarabonela,36.78616,-4.84276
189,Casares,36.44689,-5.2858
190,Casariche,37.29389,-4.75972
191,Castell de Ferro,36.72569,-3.355
192,Castellar de la Frontera,36.31736,-5.45407
193,Castellar de Santisteban,38.25422,-3.13179
194,Castilblanco de los Arroyos,37.67576,-5.98886
195,Castilléjar,37.71697,-2.6406
196,Castilleja de Guzmán,37.40955,-6.05515
197,Castilleja de la Cuesta,37.38594,-6.05258
198,Castilleja del Campo,37.38627,-6.33443
199,Castillo de Locubín,37.52858,-3.9422
200,Castril,37.79581,-2.78002
201,Castro de Filabres,37.18484,-2.44024
202,Castro del Río,37.69125,-4.48058
203,Cazalilla,37.98389,-3.88295
204,Cazalla de la Sierra,37.93333,-5.75
205,Cazorla,37.91495,-3.00342
206,Cáñar,36.92684,-3.42808
207,Cádiar,36.94591,-3.1802
208,Cájar,37.13381,-3.57274
209,Cártama,36.71068,-4.63297
210,Cástaras,36.93164,-3.25406
211,Cóbdar,37.26166,-2.21098
212,Cómpeta,36.83352,-3.9743
213,Córdoba,37.89155,-4.77275
214,Cúllar-Vega,37.15361,-3.67072
215,Cútar,36.83134,-4.22739
216,Cenes de la Vega,37.16006,-3.53548
217,Chauchina,37.19977,-3.77157
218,Chercos,37.2545,-2.26657
219,Chiclana de la Frontera,36.41976,-6.14367
220,Chiclana de Segura,38.31187,-3.04219
221,Chilluévar,38.00088,-3.0324
222,Chimeneas,37.13125,-3.8213
223,Chipiona,36.73663,-6.43703
224,Chirivel,37.59527,-2.26844
225,Chucena,37.36305,-6.39304
226,Churriana de la Vega,37.14499,-3.64617
227,Cijuela,37.198,-3.81174
228,Coín,36.65947,-4.75639
229,Cogollos de Guadix,37.22521,-3.16094
230,Colmenar,36.90519,-4.33557
231,Colomera,37.37156,-3.71393
232,Comares,36.84929,-4.24664
233,Conil de la Frontera,36.27719,-6.0885
234,Conquista,38.4,-4.5
235,Constantina,37.86667,-5.61667
236,Coria del Río,37.28766,-6.0541
237,Coripe,36.97335,-5.44022
238,Corteconcepción,37.9,-6.5
239,Cortelazor,37.93639,-6.62462
240,Cortes de Baza,37.65514,-2.77167
241,Cortes de la Frontera,36.6171,-5.34266
242,Costacabana,36.83807,-2.38111
243,Cuevas Bajas,37.23526,-4.48714
244,Cuevas de San Marcos,37.26666,-4.41432
245,Cuevas del Almanzora,37.29678,-1.88218
246,Cuevas del Becerro,36.87537,-5.04488
247,Cuevas del Campo,37.60755,-2.92938
248,Cumbres Mayores,38.06194,-6.64565
249,Dalías,36.82179,-2.87138
250,Darro,37.34987,-3.29465
251,Dílar,37.07282,-3.60134
252,Dúdar,37.18579,-3.48347
253,Dúrcal,36.98788,-3.56601
254,Dehesas de Guadix,37.58876,-3.10317
255,Deifontes,37.3262,-3.59568
256,Diezma,37.31982,-3.33256
257,Doña Mencía,37.55346,-4.35602
258,Domingo Pérez,37.49591,-3.50929
259,Dos Hermanas,37.28287,-5.92088
260,Dos Torres,38.45,-4.9
261,El Arahal,37.26273,-5.5453
262,El Bosque,36.75828,-5.50535
263,El Carpio,37.94085,-4.49696
264,El Castillo de las Guardas,37.69314,-6.31503
265,El Cerro de Andévalo,37.73537,-6.93692
266,El Coronil,37.07955,-5.6341
267,El Cuervo,36.85298,-6.03785
268,El Ejido,36.77629,-2.81456
269,El Gastor,36.85478,-5.32334
270,El Puerto de Santa María,36.59389,-6.23298
271,El Rompido,37.21773,-7.12206
272,El Ronquillo,37.72628,-6.1762
273,El Rubio,37.35617,-4.98896
274,El Saucejo,37.07237,-5.09818
275,El Varadero,36.72521,-3.52183
276,El Viso,38.48333,-4.95
277,El Viso del Alcor,37.39106,-5.71993
278,Encinas Reales,37.27419,-4.48828
279,Encinasola,38.13413,-6.86675
280,Enix,36.87732,-2.6018
281,Escañuela,37.87885,-4.03376
282,Escacena del Campo,37.40837,-6.3887
283,Escúzar,37.06219,-3.76126
284,Espartinas,37.38154,-6.12578
285,Espejo,37.6798,-4.55355
286,Espelúy,38.0318,-3.86309
287,Espera,36.87446,-5.806
288,Espiel,38.2,-5.01667
289,Estación de Cártama,36.73333,-4.61667
290,Estepa,37.29263,-4.87896
291,Estepona,36.42764,-5.14589
292,Faraján,36.61695,-5.18839
293,Fernán-Núñez,37.67044,-4.7264
294,Ferreira,37.17247,-3.03539
295,Fiñana,37.1715,-2.84011
296,Fines,37.36074,-2.2581
297,Fondón,36.9802,-2.85957
298,Fonelas,37.41042,-3.17158
299,Frailes,37.48617,-3.83743
300,Freila,37.5299,-2.90828
301,Frigiliana,36.78747,-3.89441
302,Fuengirola,36.53998,-4.62473
303,Fuensanta de Martos,37.64756,-3.90846
304,Fuente de Piedra,37.13526,-4.73
305,Fuente la Lancha,38.41667,-5.03333
306,Fuente Obejuna,38.26667,-5.41667
307,Fuente Palmera,37.70494,-5.09965
308,Fuente Vaqueros,37.22019,-3.78294
309,Fuente-Tójar,37.51095,-4.14631
310,Fuenteheridos,37.90545,-6.66108
311,Fuentes de Andalucía,37.46409,-5.34615
312,Fuerte del Rey,37.87492,-3.88389
313,Galaroza,37.92864,-6.7073
314,Galera,37.74262,-2.55175
315,Garrucha,37.18141,-1.82252
316,Gaucín,36.51784,-5.31581
317,Gádor,36.95322,-2.49254
318,Génave,38.43062,-2.7331
319,Gérgal,37.11886,-2.54012
320,Gójar,37.10456,-3.60565
321,Güéjar-Sierra,37.15994,-3.43863
322,Güevéjar,37.25759,-3.59691
323,Gelves,37.33481,-6.02601
324,Genalguacil,36.54546,-5.23572
325,Gerena,37.52957,-6.15479
326,Gibraleón,37.37628,-6.96895
327,Gilena,37.2515,-4.91442
328,Gines,37.38647,-6.07729
329,Gobernador,37.47845,-3.32119
330,Gor,37.36937,-2.97016
331,Granada,37.18817,-3.60667
332,Grazalema,36.76018,-5.36839
333,Guadahortuna,37.55711,-3.39859
334,Guadalcanal,38.1,-5.81667
335,Guadalcázar,37.75738,-4.94387
336,Guadix,37.29932,-3.13922
337,Gualchos,36.74467,-3.39079
338,Guaro,36.6563,-4.83433
339,Guarromán,38.18282,-3.68697
340,Guillena,37.54262,-6.05626
341,Herrera,37.36396,-4.84979
342,Higuera de Arjona,37.97064,-3.99061
343,Higuera de Calatrava,37.79848,-4.15737
344,Higuera de la Sierra,37.83333,-6.45
345,Hinojales,38,-6.58333
346,Hinojares,37.71586,-2.99769
347,Hinojos,37.29173,-6.37872
348,Hinojosa del Duque,38.50057,-5.14651
349,Hornachuelos,37.83333,-5.23333
350,Huécija,36.96804,-2.60941
351,Huélago,37.41972,-3.26226
352,Huéneja,37.1766,-2.95024
353,Huércal de Almería,36.88507,-2.4376
354,Huércal-Overa,37.38918,-1.943
355,Huéscar,37.81104,-2.54116
356,Huétor Santillán,37.22091,-3.51634
357,Huétor Vega,37.14529,-3.56963
358,Huétor-Tájar,37.19834,-4.04692
359,Huelma,37.64784,-3.45985
360,Huelva,37.26638,-6.94004
361,Huesa,37.76434,-3.07639
362,Humilladero,37.1139,-4.70298
363,Ibros,38.02106,-3.50313
364,Igualeja,36.63208,-5.12188
365,Illar,36.98562,-2.63871
366,Illora,37.28771,-3.88109
367,Instinción,36.99344,-2.66046
368,Isla Cristina,37.2,-7.31667
