136,Higuera,39.72551,-5.66692
137,Higuera de la Serena,38.64616,-5.74129
138,Higuera de Vargas,38.447,-6.97517
139,Higuera la Real,38.14088,-6.68922
140,Hinojal,39.709,-6.35567
141,Hinojosa del Valle,38.48333,-6.18333
142,Holguera,39.89916,-6.34999
143,Hornachos,38.55428,-6.06829
144,Hoyos,40.17154,-6.72092
145,Huélaga,40.05582,-6.61568
146,Ibahernando,39.32538,-5.91833
147,Jaraíz de la Vera,40.06005,-5.75426
148,Jaraicejo,39.66624,-5.81308
149,Jarandilla de la Vera,40.12915,-5.66079
150,Jerez de los Caballeros,38.32063,-6.7726
151,Jerte,40.22271,-5.75011
152,La Albuera,38.71779,-6.82326
153,La Codosera,39.20878,-7.1733
154,La Coronada,38.92045,-5.66978
155,La Cumbre,39.4046,-5.97635
156,La Garrovilla,38.91961,-6.47747
157,La Haba,38.91929,-5.80034
158,La Nava de Santiago,39.06328,-6.50525
159,La Parra,38.5212,-6.6226
160,La Pesga,40.3263,-6.17603
161,La Roca de la Sierra,39.10966,-6.68916
162,Ladrillar,40.46576,-6.22427
163,Llera,38.45,-6.05
164,Llerena,38.23333,-6.01667
165,Lobón,38.84876,-6.62365
166,Logrosán,39.33641,-5.49281
167,Los Santos de Maimona,38.45,-6.38333
168,Losar de la Vera,40.12158,-5.60454
169,Madrigal de la Vera,40.1476,-5.36818
170,Madrigalejo,39.13858,-5.6274
171,Madroñera,39.42526,-5.75568
172,Magacela,38.89648,-5.73437
173,Maguilla,38.36667,-5.83333
174,Majadas,39.94291,-5.74589
175,Malcocinado,38.11667,-5.68333
176,Malpartida de Cáceres,39.44664,-6.5076
177,Malpartida de la Serena,38.6747,-5.64054
178,Malpartida de Plasencia,39.97962,-6.04609
179,Manchita,38.81404,-6.02041
180,Marchagaz,40.26769,-6.27485
181,Mata de Alcántara,39.71738,-6.81825
182,Mérida,38.91611,-6.34366
183,Medellín,38.96265,-5.95785
184,Medina de las Torres,38.33333,-6.4
185,Mengabril,38.93554,-5.93335
186,Mesas de Ibor,39.75587,-5.54637
187,Miajadas,39.15127,-5.90841
188,Millanes,39.84917,-5.58079
